user_id,signup_day,channel,user_type,experiment_group,converted
800,54,referral,medium_value,control,0
801,79,paid_ads,low_value,control,0
802,74,referral,high_value,control,0
803,15,paid_ads,medium_value,control,0
804,7,paid_ads,low_value,control,0
805,3,partner,medium_value,control,0
806,3,paid_ads,high_value,control,0
807,55,paid_ads,low_value,control,0
808,24,organic,low_value,treatment,0
809,66,paid_ads,high_value,control,0
810,66,paid_ads,low_value,treatment,0
811,26,organic,medium_value,treatment,0
812,31,organic,medium_value,treatment,0
813,49,paid_ads,low_value,treatment,0
814,60,referral,medium_value,treatment,0
815,50,paid_ads,high_value,treatment,0
816,18,organic,medium_value,control,0
817,20,referral,medium_value,control,0
818,4,organic,medium_value,treatment,0
819,81,paid_ads,low_value,treatment,0
820,41,organic,low_value,treatment,0
821,60,organic,medium_value,treatment,0
822,21,organic,low_value,treatment,0
823,20,paid_ads,high_value,treatment,0
824,69,organic,high_value,treatment,0
825,0,paid_ads,low_value,treatment,0
826,4,paid_ads,high_value,treatment,0
827,11,paid_ads,medium_value,treatment,0
828,89,paid_ads,medium_value,treatment,0
829,45,referral,medium_value,treatment,1
830,33,organic,low_value,control,0
831,48,paid_ads,medium_value,control,0
832,77,organic,high_value,treatment,0
833,89,organic,medium_value,treatment,0
834,44,paid_ads,medium_value,control,0
835,26,paid_ads,medium_value,control,0
836,72,partner,medium_value,treatment,0
837,25,paid_ads,low_value,treatment,0
838,46,partner,low_value,treatment,0
839,85,organic,medium_value,treatment,0
840,55,organic,medium_value,control,1
841,62,organic,medium_value,control,0
842,47,organic,low_value,control,0
843,60,paid_ads,low_value,treatment,0
844,80,paid_ads,medium_value,control,0
845,25,organic,low_value,treatment,0
846,35,partner,medium_value,treatment,0
847,0,referral,high_value,treatment,1
848,7,organic,high_value,treatment,0
849,51,organic,medium_value,control,1
850,78,organic,medium_value,treatment,1
851,46,organic,high_value,control,0
852,55,organic,medium_value,control,0
853,85,paid_ads,medium_value,control,0
854,13,organic,medium_value,control,0
855,89,paid_ads,medium_value,treatment,0
856,27,partner,high_value,treatment,0
857,86,referral,medium_value,control,0
858,77,partner,medium_value,control,0
859,87,organic,medium_value,treatment,0
860,1,paid_ads,high_value,treatment,0
861,25,paid_ads,medium_value,control,0
862,13,organic,high_value,treatment,1
863,58,organic,medium_value,treatment,0
864,55,referral,low_value,treatment,0
865,6,paid_ads,high_value,control,0
866,2,paid_ads,medium_value,treatment,0
867,22,paid_ads,high_value,treatment,0
868,17,paid_ads,medium_value,treatment,1
869,37,organic,medium_value,treatment,0
870,14,organic,medium_value,treatment,0
871,63,organic,medium_value,control,0
872,88,organic,low_value,treatment,0
873,27,partner,medium_value,treatment,1
874,73,paid_ads,medium_value,treatment,0
875,38,referral,medium_value,control,1
876,56,organic,low_value,control,0
877,16,paid_ads,low_value,treatment,0
878,85,organic,medium_value,treatment,0
879,89,organic,low_value,control,0
880,43,organic,medium_value,treatment,0
881,24,referral,low_value,control,0
882,16,referral,low_value,treatment,0
883,12,paid_ads,high_value,treatment,0
884,83,paid_ads,low_value,control,0
885,24,partner,medium_value,treatment,0
886,67,organic,medium_value,treatment,0
887,9,organic,medium_value,control,0
888,66,organic,low_value,treatment,0
889,17,referral,medium_value,control,0
890,85,partner,high_value,treatment,0
891,33,organic,low_value,control,0
892,7,partner,high_value,control,0
893,39,referral,high_value,control,0
894,82,organic,medium_value,control,0
895,41,paid_ads,medium_value,treatment,1
896,40,paid_ads,medium_value,control,0
897,5,partner,high_value,control,0
898,51,organic,low_value,treatment,0
899,25,referral,low_value,control,0
900,63,organic,medium_value,treatment,0
901,58,referral,medium_value,treatment,0
902,55,paid_ads,medium_value,treatment,1
903,58,paid_ads,medium_value,control,0
904,69,referral,high_value,control,1
905,32,referral,high_value,treatment,0
906,52,partner,low_value,control,0
907,21,organic,medium_value,control,0
908,20,referral,medium_value,control,0
909,69,organic,low_value,control,0
910,69,paid_ads,medium_value,treatment,0
911,3,paid_ads,medium_value,treatment,0
912,74,paid_ads,medium_value,treatment,0
913,61,paid_ads,high_value,treatment,0
914,61,partner,low_value,control,0
915,23,organic,medium_value,control,0
916,54,referral,low_value,treatment,0
917,8,paid_ads,low_value,control,0
918,2,organic,low_value,control,0
919,30,organic,low_value,treatment,1
920,39,partner,medium_value,treatment,0
921,35,partner,medium_value,control,0
922,23,partner,medium_value,treatment,0
923,5,partner,medium_value,treatment,0
924,65,organic,low_value,control,1
925,83,paid_ads,medium_value,treatment,0
926,74,referral,low_value,control,1
927,3,paid_ads,low_value,treatment,0
928,78,paid_ads,low_value,treatment,1
929,5,paid_ads,low_value,treatment,0
930,50,paid_ads,medium_value,control,0
931,61,paid_ads,high_value,control,0
932,56,organic,high_value,control,1
933,65,paid_ads,medium_value,treatment,0
934,78,paid_ads,medium_value,control,0
935,74,paid_ads,low_value,control,0
936,7,organic,low_value,control,0
937,25,referral,medium_value,control,0
938,50,organic,high_value,control,0
939,44,paid_ads,high_value,treatment,0
940,43,referral,high_value,control,0
941,4,paid_ads,medium_value,control,0
942,69,organic,medium_value,treatment,0
943,25,referral,high_value,treatment,0
944,67,paid_ads,medium_value,control,0
945,18,referral,high_value,control,1
946,83,referral,medium_value,treatment,0
947,19,paid_ads,medium_value,control,0
948,11,paid_ads,medium_value,treatment,0
949,46,organic,medium_value,control,0
950,0,organic,low_value,control,0
951,89,paid_ads,medium_value,control,0
952,13,paid_ads,medium_value,treatment,0
953,63,paid_ads,low_value,treatment,1
954,37,organic,medium_value,control,0
955,36,organic,low_value,treatment,0
956,10,paid_ads,medium_value,control,0
957,76,organic,medium_value,control,0
958,2,referral,high_value,treatment,0
959,32,organic,medium_value,control,0
960,5,paid_ads,medium_value,treatment,0
961,49,partner,high_value,treatment,0
962,9,organic,medium_value,treatment,1
963,4,paid_ads,medium_value,treatment,0
964,22,organic,high_value,control,1
965,9,paid_ads,medium_value,control,0
966,43,paid_ads,medium_value,control,0
967,1,paid_ads,high_value,control,0
968,12,paid_ads,medium_value,control,0
969,39,partner,low_value,control,0
970,1,organic,medium_value,treatment,0
971,83,organic,medium_value,control,0
972,64,partner,medium_value,treatment,0
973,62,paid_ads,medium_value,treatment,0
974,72,partner,low_value,treatment,0
975,16,paid_ads,medium_value,control,0
976,8,referral,high_value,control,0
977,74,paid_ads,medium_value,control,0
978,14,referral,low_value,control,0
979,23,partner,high_value,control,1
980,37,paid_ads,low_value,treatment,0
981,34,organic,low_value,control,0
982,48,organic,high_value,treatment,0
983,68,organic,low_value,treatment,0
984,61,organic,medium_value,control,1
985,59,organic,low_value,control,0
986,49,paid_ads,medium_value,treatment,0
987,77,paid_ads,medium_value,control,0
988,74,paid_ads,medium_value,treatment,1
989,8,paid_ads,low_value,control,0
990,33,organic,high_value,treatment,0
991,75,organic,medium_value,control,0
992,34,organic,high_value,control,0
993,0,paid_ads,medium_value,treatment,0
994,39,organic,medium_value,control,0
995,63,organic,medium_value,control,0
996,21,paid_ads,medium_value,control,0
997,59,referral,high_value,control,0
998,63,organic,high_value,treatment,0
999,71,paid_ads,high_value,treatment,0
1000,10,referral,medium_value,treatment,0
1001,13,referral,low_value,treatment,0
1002,59,partner,high_value,control,0
1003,29,organic,low_value,control,0
1004,34,organic,low_value,treatment,0
1005,84,partner,medium_value,treatment,1
1006,36,paid_ads,medium_value,control,0
1007,4,paid_ads,low_value,control,0
1008,82,referral,high_value,control,0
1009,77,referral,medium_value,treatment,0
1010,25,partner,medium_value,treatment,0
1011,61,partner,medium_value,control,0
1012,3,referral,low_value,treatment,0
1013,88,organic,high_value,control,0
1014,41,partner,medium_value,control,0
1015,88,organic,medium_value,treatment,0
1016,17,organic,medium_value,control,0
1017,39,partner,medium_value,control,0
1018,71,organic,medium_value,treatment,0
1019,38,organic,low_value,treatment,0
1020,13,organic,medium_value,treatment,0
1021,31,partner,low_value,control,0
1022,50,paid_ads,medium_value,control,0
1023,37,referral,high_value,treatment,0
1024,22,organic,high_value,treatment,0
1025,62,referral,high_value,treatment,0
1026,14,referral,medium_value,control,1
1027,24,organic,medium_value,control,0
1028,16,paid_ads,low_value,treatment,0
1029,65,organic,low_value,treatment,0
1030,77,partner,high_value,control,0
1031,52,paid_ads,medium_value,control,0
1032,50,partner,medium_value,control,0
1033,38,organic,medium_value,control,0
1034,50,referral,high_value,control,0
1035,69,referral,high_value,control,0
1036,5,referral,low_value,treatment,1
1037,66,partner,low_value,control,1
1038,6,paid_ads,high_value,treatment,1
1039,50,organic,medium_value,control,0
1040,71,referral,medium_value,treatment,0
1041,41,referral,low_value,control,0
1042,63,paid_ads,medium_value,treatment,0
1043,14,organic,high_value,treatment,0
1044,28,paid_ads,low_value,treatment,1
1045,32,organic,medium_value,treatment,0
1046,26,paid_ads,medium_value,control,0
1047,35,paid_ads,medium_value,treatment,0
1048,28,referral,medium_value,treatment,0
1049,37,organic,medium_value,treatment,1
1050,56,paid_ads,medium_value,control,0
1051,26,organic,medium_value,treatment,0
1052,54,organic,high_value,control,0
1053,32,referral,low_value,control,0
1054,67,partner,high_value,control,0
1055,85,paid_ads,high_value,control,0
1056,65,referral,medium_value,treatment,1
1057,9,partner,low_value,treatment,0
1058,4,referral,low_value,treatment,0
1059,73,organic,medium_value,treatment,0
1060,37,partner,medium_value,treatment,0
1061,12,paid_ads,low_value,treatment,0
1062,30,organic,medium_value,control,0
1063,46,organic,medium_value,treatment,0
1064,87,paid_ads,low_value,treatment,0
1065,51,organic,high_value,treatment,0
1066,55,organic,low_value,treatment,0
1067,14,organic,low_value,treatment,0
1068,28,referral,medium_value,control,0
1069,7,partner,low_value,control,0
1070,4,organic,low_value,treatment,0
1071,28,partner,high_value,control,0
1072,46,partner,medium_value,treatment,0
1073,67,referral,high_value,control,0
1074,75,organic,medium_value,control,0
1075,44,referral,low_value,treatment,0
1076,1,partner,medium_value,control,0
1077,26,referral,medium_value,treatment,0
1078,35,organic,medium_value,control,0
1079,35,paid_ads,low_value,control,0
1080,25,paid_ads,high_value,treatment,1
1081,42,paid_ads,medium_value,control,0
1082,26,organic,high_value,treatment,0
1083,68,organic,medium_value,treatment,0
1084,19,referral,high_value,control,0
1085,10,partner,medium_value,treatment,0
1086,73,organic,medium_value,treatment,0
1087,37,partner,high_value,control,0
1088,5,organic,low_value,control,0
1089,71,referral,high_value,control,0
1090,22,referral,medium_value,treatment,0
1091,46,referral,high_value,treatment,0
1092,89,partner,medium_value,treatment,0
1093,45,organic,medium_value,treatment,0
1094,11,partner,medium_value,treatment,0
1095,89,organic,high_value,treatment,0
1096,12,referral,medium_value,treatment,1
1097,61,referral,medium_value,control,0
1098,81,referral,low_value,treatment,0
1099,88,organic,medium_value,treatment,0
1100,59,partner,medium_value,treatment,0
1101,42,organic,medium_value,treatment,0
1102,75,organic,medium_value,control,0
1103,67,referral,high_value,treatment,0
1104,4,paid_ads,medium_value,control,0
1105,36,referral,medium_value,treatment,0
1106,71,paid_ads,medium_value,control,0
1107,30,organic,medium_value,treatment,0
1108,8,referral,low_value,treatment,0
1109,50,paid_ads,high_value,treatment,0
1110,28,organic,medium_value,control,1
1111,77,referral,low_value,treatment,0
1112,39,paid_ads,medium_value,treatment,0
1113,40,paid_ads,medium_value,treatment,0
1114,85,paid_ads,medium_value,control,0
1115,10,referral,high_value,treatment,0
1116,22,referral,medium_value,control,0
1117,0,referral,low_value,treatment,0
1118,45,organic,high_value,control,0
1119,20,referral,medium_value,treatment,0
1120,89,referral,low_value,treatment,0
1121,35,referral,low_value,control,0
1122,53,paid_ads,medium_value,control,0
1123,86,partner,medium_value,treatment,0
1124,56,referral,medium_value,control,0
1125,0,organic,high_value,treatment,0
1126,62,paid_ads,medium_value,control,1
1127,53,partner,medium_value,control,0
1128,54,organic,low_value,control,0
1129,39,partner,high_value,treatment,0
1130,14,referral,medium_value,control,0
1131,20,paid_ads,medium_value,treatment,0
1132,46,organic,medium_value,treatment,1
1133,72,organic,high_value,control,0
1134,52,partner,medium_value,treatment,0
1135,8,organic,low_value,control,0
1136,73,referral,medium_value,treatment,0
1137,51,paid_ads,medium_value,control,0
1138,56,organic,medium_value,control,0
1139,25,organic,medium_value,treatment,0
1140,40,paid_ads,medium_value,treatment,0
1141,34,partner,low_value,control,0
1142,62,paid_ads,low_value,treatment,0
1143,24,paid_ads,medium_value,control,0
1144,89,organic,medium_value,treatment,0
1145,74,paid_ads,low_value,treatment,0
1146,37,paid_ads,medium_value,control,0
1147,1,partner,medium_value,control,0
1148,6,paid_ads,medium_value,control,0
1149,81,paid_ads,low_value,control,0
1150,33,organic,medium_value,control,0
1151,16,partner,low_value,treatment,0
1152,42,organic,low_value,treatment,0
1153,58,organic,medium_value,control,1
1154,50,referral,low_value,treatment,0
1155,53,paid_ads,low_value,treatment,0
1156,23,paid_ads,medium_value,treatment,0
1157,24,paid_ads,high_value,treatment,0
1158,70,referral,high_value,treatment,0
1159,51,organic,medium_value,control,1
1160,69,referral,medium_value,control,0
1161,87,paid_ads,medium_value,control,0
1162,32,paid_ads,high_value,control,0
1163,48,paid_ads,low_value,control,0
1164,28,organic,medium_value,treatment,0
1165,62,referral,medium_value,control,0
1166,21,paid_ads,medium_value,treatment,1
1167,25,organic,medium_value,control,0
1168,27,paid_ads,medium_value,treatment,0
1169,84,partner,medium_value,treatment,0
1170,48,paid_ads,high_value,control,0
1171,70,partner,low_value,control,0
1172,80,organic,low_value,treatment,0
1173,83,organic,medium_value,control,1
1174,48,organic,low_value,control,0
1175,19,paid_ads,low_value,control,0
